333	0.00272	656.33903	0.07665			333
333.37	0.00261	657.24715	0.07259			333.37
333.73	0.00275	658.17308	0.06861			333.73
334.09	0.00272	659.13462	0.06479			334.09
334.45	0.0024	660.11396	0.06105			334.45
334.82	0.0024	661.0933	0.05739			334.82
335.18	0.00233	662.10826	0.05388			335.18
335.54	0.00229	663.14103	0.05046			335.54
335.9	0.00159	664.1916	0.0472			335.9
336.27	0.00124	665.27778	0.04409			336.27
336.63	0.00134	666.36396	0.04107			336.63
336.99	0.00187	667.46795	0.03812			336.99
337.35	0.0017	668.58974	0.03534			337.35
337.72	0.00166	669.71154	0.03255			337.72
338.08	0.00166	670.86895	0.03001			338.08
338.44	0.00233	672.04416	0.02762			338.44
338.8	0.00215	673.21937	0.02531			338.8
339.17	0.00205	674.39459	0.02308			339.17
339.53	0.00166	675.60541	0.02109			339.53
339.89	0.00173	676.79843	0.0191			339.89
340.25	0.00205	678.00926	0.01719			340.25
340.61	0.00226	679.23789	0.01544			340.61
340.98	0.00201	680.44872	0.01377			340.98
341.34	0.00212	681.67735	0.01218			341.34
341.7	0.00222	682.92379	0.01074			341.7
342.06	0.00233	684.17023	0.00947			342.06
342.42	0.00254	685.41667	0.0082			342.42
342.79	0.00198	686.66311	0.007			342.79
343.15	0.00162	687.92735	0.00597			343.15
343.51	0.00141	689.1916	0.00509			343.51
343.87	0.00145	690.45584	0.00422			343.87
344.23	9.19138E-4	691.72009	0.00342			344.23
344.6	0.00124	692.98433	0.00271			344.6
344.96	7.04178E-4	694.24858	0.00207			344.96
345.32	9.19138E-4	695.53063	0.00151			345.32
345.68	7.4124E-4	696.81268	0.00111			345.68
346.04	0.00113	698.09473	7.16332E-4			346.04
346.4	0.00155	699.35897	1.59185E-4			346.4
346.77	0.00208	700.62322	-3.97962E-4			346.77
347.13	0.00187					347.13
347.49	0.00215					347.49
347.85	0.00198					347.85
348.21	0.00208					348.21
348.57	0.00215					348.57
348.94	0.00194					348.94
349.3	0.00176					349.3
349.66	0.00184					349.66
350.02	0.0018					350.02
350.38	0.0017					350.38
350.74	0.0019					350.74
351.1	0.00152					351.1
351.46	0.00127					351.46
351.83	0.00124					351.83
352.19	0.00127					352.19
352.55	0.0013					352.55
352.91	0.00152					352.91
353.27	0.00194					353.27
353.63	0.00184					353.63
353.99	0.00208					353.99
354.35	0.00226					354.35
354.72	0.00219					354.72
355.08	0.00233					355.08
355.44	0.00215					355.44
355.8	0.00141					355.8
356.16	0.00152					356.16
356.52	0.00134					356.52
356.88	6.37467E-4					356.88
357.24	7.78302E-4					357.24
357.6	3.85445E-4					357.6
357.96	2.44609E-4					357.96
358.32	6.67116E-5					358.32
358.69	6.67116E-5					358.69
359.05	3.55795E-4					359.05
359.41	8.45014E-4					359.41
359.77	0					359.77
360.13	3.55795E-4					360.13
360.49	9.19138E-4					360.49
360.85	0.00155					360.85
361.21	0.00219					361.21
361.57	0.00201					361.57
361.93	0.00194					361.93
362.29	0.00229					362.29
362.65	0.00184					362.65
363.01	0.00145					363.01
363.37	0.00134					363.37
363.73	9.8585E-4					363.73
364.09	0.00124					364.09
364.45	0.00152					364.45
364.81	0.00145					364.81
365.17	0.00208					365.17
365.53	0.00275					365.53
365.9	0.0024					365.9
366.26	0.00247					366.26
366.62	0.00205					366.62
366.98	0.00226					366.98
367.34	0.00293					367.34
367.7	0.00272					367.7
368.06	0.00222					368.06
368.42	0.00268					368.42
368.78	0.00254					368.78
369.14	0.00279					369.14
369.5	0.00254					369.5
369.86	0.00212					369.86
370.22	0.00184					370.22
370.58	0.00187					370.58
370.94	0.00159					370.94
371.3	0.00173					371.3
371.65	0.00145					371.65
372.01	0.00113					372.01
372.37	0.00155					372.37
372.73	0.00212					372.73
373.09	0.00251					373.09
373.45	0.00247					373.45
373.81	0.0024					373.81
374.17	0.00307					374.17
374.53	0.003					374.53
374.89	0.00265					374.89
375.25	0.00265					375.25
375.61	0.00212					375.61
375.97	0.00233					375.97
376.33	0.00226					376.33
376.69	0.00187					376.69
377.05	0.00198					377.05
377.41	0.00208					377.41
377.77	0.00212					377.77
378.13	0.00226					378.13
378.49	0.0024					378.49
378.84	0.00212					378.84
379.2	0.0018					379.2
379.56	0.00226					379.56
379.92	0.00233					379.92
380.28	0.00208					380.28
380.64	0.00251					380.64
381	0.0024					381
381.36	0.00258					381.36
381.72	0.00307					381.72
382.08	0.003					382.08
382.43	0.00261					382.43
382.79	0.00205					382.79
383.15	0.00184					383.15
383.51	0.00194					383.51
383.87	0.00201					383.87
384.23	0.00215					384.23
384.59	0.0018					384.59
384.95	0.00176					384.95
385.31	0.00222					385.31
385.66	0.00215					385.66
386.02	0.00258					386.02
386.38	0.00265					386.38
386.74	0.00244					386.74
387.1	0.00272					387.1
387.46	0.00268					387.46
387.81	0.00261					387.81
388.17	0.00244					388.17
388.53	0.00173					388.53
388.89	0.00187					388.89
389.25	0.00201					389.25
389.61	0.00236					389.61
389.97	0.00307					389.97
390.32	0.00265					390.32
390.68	0.00247					390.68
391.04	0.00261					391.04
391.4	0.00251					391.4
391.76	0.00215					391.76
392.11	0.00187					392.11
392.47	0.00173					392.47
392.83	0.00236					392.83
393.19	0.0024					393.19
393.55	0.0024					393.55
393.9	0.00236					393.9
394.26	0.00261					394.26
394.62	0.00268					394.62
394.98	0.00268					394.98
395.34	0.00254					395.34
395.69	0.00275					395.69
396.05	0.00265					396.05
396.41	0.00244					396.41
396.77	0.00219					396.77
397.13	0.00184					397.13
397.48	0.00148					397.48
397.84	0.0017					397.84
398.2	0.00176					398.2
398.56	0.00198					398.56
398.91	0.00226					398.91
399.27	0.00212					399.27
399.63	0.00205					399.63
399.99	0.00247					399.99
400.34	0.00279					400.34
400.7	0.00307					400.7
401.06	0.00325					401.06
401.42	0.00279					401.42
401.77	0.00272					401.77
402.13	0.00314					402.13
402.49	0.00307					402.49
402.84	0.00236					402.84
403.2	0.00208					403.2
403.56	0.00166					403.56
403.92	0.0017					403.92
404.27	0.00187					404.27
404.63	0.0012					404.63
404.99	0.0019					404.99
405.34	0.00254					405.34
405.7	0.00261					405.7
406.06	0.00303					406.06
406.42	0.00371					406.42
406.77	0.0042					406.77
407.13	0.00505					407.13
407.49	0.00409					407.49
407.84	0.00374					407.84
408.2	0.00353					408.2
408.56	0.00314					408.56
408.91	0.00296					408.91
409.27	0.00293					409.27
409.63	0.00258					409.63
409.98	0.00236					409.98
410.34	0.00194					410.34
410.7	0.00162					410.7
411.05	0.00215					411.05
411.41	0.0019					411.41
411.77	0.00159					411.77
412.12	0.00166					412.12
412.48	0.00212					412.48
412.84	0.00265					412.84
413.19	0.00303					413.19
413.55	0.00335					413.55
413.9	0.00357					413.9
414.26	0.00381					414.26
414.62	0.00395					414.62
414.97	0.00406					414.97
415.33	0.00353					415.33
415.69	0.00388					415.69
416.04	0.00353					416.04
416.4	0.00374					416.4
